userId,postId,endtime,index,MMF_y_inf,MMF_x_inf,MSF_y_inf,MSF_clk,time_1,time_2,time_3,MSG_tmy,MSG_sh,MSG_sy,MSG_clk,MSG_svt,read_level,n_word
P1,BaVQRwxV06Y5gvPE8XMa,198,11,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,8.26506024096386,26.60295728368019,0,33,2.0,83
P1,BaVQRwxV06Y5gvPE8XMa,198,12,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,5.883899233296825,20.49014238773275,0,31,1.0,58
P1,BaVQRwxV06Y5gvPE8XMa,198,13,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,1.7864184008762318,12.396495071193867,0,19,1.0,1
P1,BaVQRwxV06Y5gvPE8XMa,198,14,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,2.354874041621029,15.312157721796277,0,24,1.0,72
P1,BaVQRwxV06Y5gvPE8XMa,198,15,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,3.4205914567360343,12.921686746987953,0,18,1.0,66
P1,BaVQRwxV06Y5gvPE8XMa,198,16,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,3.2869660460021914,13.594742606790804,0,19,1.0,69
P1,BaVQRwxV06Y5gvPE8XMa,198,17,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,1.3866374589266153,10.86801752464403,0,15,0.0,1
P1,BaVQRwxV06Y5gvPE8XMa,198,18,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,2.901423877327492,9.133625410733844,0,13,1.0,66
P1,BaVQRwxV06Y5gvPE8XMa,198,19,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,1.3143483023001097,6.319277108433735,0,9,1.0,49
P1,BaVQRwxV06Y5gvPE8XMa,198,20,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,1.063526834611172,5.1703176341730535,0,8,1.0,51
P1,BaVQRwxV06Y5gvPE8XMa,198,21,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,0.3373493975903614,1.916210295728368,0,3,1.0,1
P1,BaVQRwxV06Y5gvPE8XMa,198,22,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,0.5958378970427163,3.2688937568455643,0,5,1.0,62
P1,BaVQRwxV06Y5gvPE8XMa,198,23,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,1.4490690032858704,7.688937568455641,0,13,1.0,43
P1,BaVQRwxV06Y5gvPE8XMa,198,24,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,2.767798466593647,16.557502738225622,0,27,1.0,2
P1,BaVQRwxV06Y5gvPE8XMa,198,25,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,6.223439211391022,21.199342825848856,0,26,2.0,66
P1,BaVQRwxV06Y5gvPE8XMa,198,26,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,4.47426067907996,28.55531215772179,0,35,1.0,37
P1,BaVQRwxV06Y5gvPE8XMa,198,27,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,6.875136911281492,25.93483023001095,0,36,1.0,62
P1,BaVQRwxV06Y5gvPE8XMa,198,28,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,5.502738225629792,21.209200438116106,0,32,1.0,73
P1,BaVQRwxV06Y5gvPE8XMa,198,29,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,2.071193866374589,6.535596933187295,0,11,1.0,60
P1,OYlAppi5ptT4VKyjU0iK,50,0,0.0084556407447973,0.00734375,0.005038335158817,0.0,0.1713147410358565,0.0787696924231057,0.7062124029663318,0,12.257393209200444,31.62157721796273,0,50,2.0,55
P1,OYlAppi5ptT4VKyjU0iK,50,1,0.0084556407447973,0.00734375,0.005038335158817,0.0,0.2098273572377158,0.0787696924231057,0.2354041343221106,0,8.652792990142377,40.93099671412923,0,50,2.0,51
P1,OYlAppi5ptT4VKyjU0iK,50,2,0.0084556407447973,0.00734375,0.005038335158817,0.0,0.2098273572377158,0.6849212303075769,0.0309742282002777,0,8.376779846659355,44.40635268346107,0,50,2.0,56
P1,OYlAppi5ptT4VKyjU0iK,50,3,0.0084556407447973,0.00734375,0.005038335158817,0.0,0.24701195219123495,0.0787696924231057,0.0165777559381768,0,8.293537787513683,31.765607886089825,0,44,2.0,54
P1,OYlAppi5ptT4VKyjU0iK,50,4,0.0084556407447973,0.00734375,0.005038335158817,0.0,0.1620185922974767,0.0787696924231057,0.0108314785731032,0,4.1106243154435935,18.0553121577218,0,32,2.0,48
P1,PbrO3mcJwpqkBXIuGt6H,20,0,0.0164293537787513,0.0249609374999999,0.1398138006571741,0.0,0.3390501319261214,0.1769285208775654,0.7593468570908759,2,4.1336254107338455,11.970427163198247,0,18,1.0,10
P1,PbrO3mcJwpqkBXIuGt6H,20,1,0.0164293537787513,0.0249609374999999,0.1398138006571741,0.0,0.2889182058047493,0.6461429582448691,0.1514600200127353,0,4.417305585980285,16.946330777656087,0,19,1.0,93
P1,PbrO3mcJwpqkBXIuGt6H,20,2,0.0164293537787513,0.0249609374999999,0.1398138006571741,0.0,0.3720316622691293,0.1769285208775654,0.0891931228963886,0,8.43483023001095,14.310514786418402,0,20,1.0,150
P1,PbrO3mcJwpqkBXIuGt6H,20,3,0.0164293537787513,0.0249609374999999,0.1398138006571741,0.0,0.0,0.0,0.0,0,0.4019715224534502,1.2009857612267252,0,2,1.0,79
P1,TEubpmHVpsfokiAj0ejR,158,0,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,32,26.58378970427163,36.099123767798474,0,42,2.0,94
P1,TEubpmHVpsfokiAj0ejR,158,1,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,1,7.514786418400877,33.99123767798467,0,51,1.0,99
P1,TEubpmHVpsfokiAj0ejR,158,2,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,6.473165388828037,23.10240963855423,0,33,1.0,58
P1,TEubpmHVpsfokiAj0ejR,158,3,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,5.1051478641840085,26.175794085432628,0,36,1.0,46
P1,TEubpmHVpsfokiAj0ejR,158,4,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,5.642935377875139,21.50985761226725,0,29,2.0,75
P1,TEubpmHVpsfokiAj0ejR,158,5,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,6.283680175246439,20.47316538882805,0,31,1.0,157
